Extracting info from 303 images ....
P17112114075410.jpg,2017-11-21 14:07:54,237631
P17112115143310.jpg,2017-11-21 15:14:33,238677
P17112116211110.jpg,2017-11-21 16:21:11,238994
P17112202211310.jpg,2017-11-22 02:21:13,279397
P17112203275210.jpg,2017-11-22 03:27:52,253635
P17112207543410.jpg,2017-11-22 07:54:34,132591
P17112209011110.jpg,2017-11-22 09:01:11,170916
P17112210075010.jpg,2017-11-22 10:07:50,130055
P17112211142810.jpg,2017-11-22 11:14:28,146506
P17112212210710.jpg,2017-11-22 12:21:07,291303
P17112213274610.jpg,2017-11-22 13:27:46,279467
P17112214342610.jpg,2017-11-22 14:34:26,297176
P17112215410510.jpg,2017-11-22 15:41:05,284918
P17112216474310.jpg,2017-11-22 16:47:43,273126
P17112301410710.jpg,2017-11-23 01:41:07,313131
P17112302474610.jpg,2017-11-23 02:47:46,303578
P17112303542410.jpg,2017-11-23 03:54:24,285574
P17112305010410.jpg,2017-11-23 05:01:04,276536
P17112306074210.jpg,2017-11-23 06:07:42,271176
P17112307142110.jpg,2017-11-23 07:14:21,265470
P17112308210110.jpg,2017-11-23 08:21:01,273453
P17112309273910.jpg,2017-11-23 09:27:39,277714
P17112310341710.jpg,2017-11-23 10:34:17,275518
P17112311405610.jpg,2017-11-23 11:40:56,281158
P17112312473510.jpg,2017-11-23 12:47:35,273880
P17112313541510.jpg,2017-11-23 13:54:15,289898
P17112315005410.jpg,2017-11-23 15:00:54,300908
P17112316073310.jpg,2017-11-23 16:07:33,300940
P17112317141310.jpg,2017-11-23 17:14:13,302019
P17112402073510.jpg,2017-11-24 02:07:35,314849
P17112403141310.jpg,2017-11-24 03:14:13,299940
P17112404205310.jpg,2017-11-24 04:20:53,280227
P17112405273110.jpg,2017-11-24 05:27:31,279176
P17112406341010.jpg,2017-11-24 06:34:10,283851
P17112407405110.jpg,2017-11-24 07:40:51,286587
P17112408472910.jpg,2017-11-24 08:47:29,285224
P17112409540810.jpg,2017-11-24 09:54:08,288709
P17112411004710.jpg,2017-11-24 11:00:47,281587
P17112412072610.jpg,2017-11-24 12:07:26,277970
P17112413140510.jpg,2017-11-24 13:14:05,280529
P17112414204510.jpg,2017-11-24 14:20:45,303717
P17112415272410.jpg,2017-11-24 15:27:24,309583
P17112416340110.jpg,2017-11-24 16:34:01,313744
P17112501272510.jpg,2017-11-25 01:27:25,324542
P17112509140510.jpg,2017-11-25 09:14:05,146792
P17112510204410.jpg,2017-11-25 10:20:44,132140
P17112511272210.jpg,2017-11-25 11:27:22,173714
P17112512340110.jpg,2017-11-25 12:34:01,315430
P17112513404010.jpg,2017-11-25 13:40:40,329371
P17112514471810.jpg,2017-11-25 14:47:18,337785
P17112515535610.jpg,2017-11-25 15:53:56,327431
P17112517003510.jpg,2017-11-25 17:00:35,334887
P17112518071410.jpg,2017-11-25 18:07:14,323664
P17112519135310.jpg,2017-11-25 19:13:53,332188
P17112520203210.jpg,2017-11-25 20:20:32,334946
P17112521271110.jpg,2017-11-25 21:27:11,332842
P17112522335010.jpg,2017-11-25 22:33:50,340593
P17112523402810.jpg,2017-11-25 23:40:28,340788
P17112600470810.jpg,2017-11-26 00:47:08,340864
P17112608335010.jpg,2017-11-26 08:33:50,146943
P17112610470810.jpg,2017-11-26 10:47:08,206834
P17112611534610.jpg,2017-11-26 11:53:46,350907
P17112613002710.jpg,2017-11-26 13:00:27,342763
P17112614070510.jpg,2017-11-26 14:07:05,290509
P17112615134410.jpg,2017-11-26 15:13:44,282840
P17112616202410.jpg,2017-11-26 16:20:24,279181
P17112617270310 (1).jpg,2017-11-26 17:27:03,273068
P17112617270310.jpg,2017-11-26 17:27:03,273068
P17112618334210.jpg,2017-11-26 18:33:42,273613
P17112710070410.jpg,2017-11-27 10:07:04,135529
P17112711134310.jpg,2017-11-27 11:13:43,354730
P17112712202210.jpg,2017-11-27 12:20:22,337286
P17112713270110.jpg,2017-11-27 13:27:01,327270
P17112714334010.jpg,2017-11-27 14:33:40,331318
P17112715401910.jpg,2017-11-27 15:40:19,330454
P17112716465710.jpg,2017-11-27 16:46:57,327249
P17112717533510.jpg,2017-11-27 17:53:35,308507
P17112719001410.jpg,2017-11-27 19:00:14,321209
P17112812470010.jpg,2017-11-28 12:47:00,98459
P17112813533910.jpg,2017-11-28 13:53:39,326944
P17112815001810.jpg,2017-11-28 15:00:18,318026
P17112816065610.jpg,2017-11-28 16:06:56,321629
P17112817133610.jpg,2017-11-28 17:13:36,315656
P17112818201510.jpg,2017-11-28 18:20:15,316632
P17112819265510.jpg,2017-11-28 19:26:55,319012
P17112904201810.jpg,2017-11-29 04:20:18,330275
P17112905265710.jpg,2017-11-29 05:26:57,330403
P17112906333610.jpg,2017-11-29 06:33:36,323572
P17112907401510.jpg,2017-11-29 07:40:15,314855
P17112908465410.jpg,2017-11-29 08:46:54,303496
P17112909533210.jpg,2017-11-29 09:53:32,307304
P17112911001110.jpg,2017-11-29 11:00:11,304263
P17112912065010.jpg,2017-11-29 12:06:50,300651
P17112913132910.jpg,2017-11-29 13:13:29,302738
P17112914200710.jpg,2017-11-29 14:20:07,305139
P17112915264510.jpg,2017-11-29 15:26:45,307903
P17112916332510.jpg,2017-11-29 16:33:25,306536
P17112917400310.jpg,2017-11-29 17:40:03,289476
P17112918464310.jpg,2017-11-29 18:46:43,286342
P17112919532010.jpg,2017-11-29 19:53:20,285375
T17110409463900.jpg,2017-11-04 09:46:39,3720
